,Unnamed: 0_x,Rank,Title,Worldwide Lifetime Gross,Domestic Lifetime Gross,Domestic %,Foreign Lifetime Gross,Foreign %,Year_x,Unnamed: 0_y,Color,Runtime,Director Facebook Likes,Actor 1 Facebook Likes,Genres,Number of Voted Users,Cast Total Facebook Likes,Language,Country,Content Rating,Year_y,IMDb Score,Movie Facebook Likes
11,26,27,Transformers: Dark of the Moon,1123794079.0,352390543.0,31.4,771403536.0,68.6,2011,53,Color,154.0,0.0,894.0,Action|Adventure|Sci-Fi,326180,2593,English,USA,PG-13,2011,6.3,46000
12,27,28,Skyfall,1108561013.0,304360277.0,27.5,804200736.0,72.5,2012,3493,Color,143.0,0.0,883.0,Action|Adventure|Thriller,522048,2039,English,UK,PG-13,2012,7.8,80000
13,28,29,Transformers: Age of Extinction,1104054072.0,245439076.0,22.2,858614996.0,77.8,2014,37,Color,165.0,0.0,974.0,Action|Adventure|Sci-Fi,242420,3988,English,USA,PG-13,2014,5.7,56000
14,29,30,The Dark Knight Rises,1081041287.0,448139099.0,41.4,632902188.0,58.6,2012,3,Color,164.0,22000.0,27000.0,Action|Thriller,1144337,106759,English,USA,PG-13,2012,8.5,164000
15,33,34,Toy Story 3,1066969703.0,415004880.0,38.9,651964823.0,61.1,2010,43,Color,103.0,125.0,15000.0,Adventure|Animation|Comedy|Family|Fantasy,544884,19085,English,USA,G,2010,8.3,30000
16,34,35,Pirates of the Caribbean: Dead Man's Chest,1066179725.0,423315812.0,39.7,642863913.0,60.3,2006,13,Color,151.0,563.0,40000.0,Action|Adventure|Fantasy,522040,48486,English,USA,PG-13,2006,7.3,5000
17,37,38,Pirates of the Caribbean: On Stranger Tides,1045713802.0,241071802.0,23.0,804642000.0,77.0,2011,18,Color,136.0,252.0,40000.0,Action|Adventure|Fantasy,370704,54083,English,USA,PG-13,2011,6.7,58000
18,39,40,Jurassic Park,1032020521.0,402828120.0,39.0,629192401.0,61.0,1993,697,Color,127.0,14000.0,967.0,Adventure|Sci-Fi|Thriller,613473,2129,English,USA,PG-13,1993,8.1,19000
19,41,42,Star Wars: Episode I - The Phantom Menace,1027082707.0,474544677.0,46.2,552538030.0,53.8,1999,240,Color,136.0,0.0,20000.0,Action|Adventure|Fantasy|Sci-Fi,534658,37723,English,USA,PG,1999,6.5,13000
20,42,43,Alice in Wonderland,1025467110.0,334191110.0,32.6,691276000.0,67.4,2010,33,Color,108.0,13000.0,40000.0,Adventure|Family|Fantasy,306320,79957,English,USA,PG,2010,6.5,24000
21,44,45,The Hobbit: An Unexpected Journey,1017003568.0,303003568.0,29.8,714000000.0,70.2,2012,99,Color,182.0,0.0,5000.0,Adventure|Fantasy,637246,9152,English,USA,PG-13,2012,7.9,166000
22,45,46,The Dark Knight,1004934033.0,535234033.0,53.3,469700000.0,46.7,2008,66,Color,152.0,22000.0,23000.0,Action|Crime|Drama|Thriller,1676169,57802,English,USA,PG-13,2008,9.0,37000
23,46,47,Harry Potter and the Sorcerer's Stone,978087613.0,318087620.0,32.5,659999993.0,67.5,2001,202,Color,159.0,0.0,11000.0,Adventure|Family|Fantasy,444683,13191,English,UK,PG,2001,7.5,16000
24,48,49,Despicable Me 2,970766005.0,368065385.0,37.9,602700620.0,62.1,2013,521,Color,98.0,275.0,7000.0,Animation|Comedy|Family|Sci-Fi,286877,11905,English,USA,PG,2013,7.5,56000
25,49,50,The Lion King,968511805.0,422783777.0,43.6,545728028.0,56.4,1994,509,Color,73.0,28.0,2000.0,Adventure|Animation|Drama|Family|Musical,644348,6458,English,USA,G,1994,8.5,17000
26,52,53,Pirates of the Caribbean: At World's End,960996492.0,309420425.0,32.2,651576067.0,67.8,2007,1,Color,169.0,563.0,40000.0,Action|Adventure|Fantasy,471220,48350,English,USA,PG-13,2007,7.1,0
27,53,54,The Hobbit: The Desolation of Smaug,958366855.0,258366855.0,27.0,700000000.0,73.0,2013,23,Color,186.0,0.0,5000.0,Adventure|Fantasy,483540,9152,English,USA,PG-13,2013,7.9,83000
28,54,55,The Hobbit: The Battle of the Five Armies,956019788.0,255119788.0,26.7,700900000.0,73.3,2014,20,Color,164.0,0.0,5000.0,Adventure|Fantasy,354228,9152,English,New Zealand,PG-13,2014,7.5,65000
29,55,56,The Lord of the Rings: The Two Towers,951208089.0,342551365.0,36.0,608656724.0,64.0,2002,340,Color,172.0,0.0,16000.0,Action|Adventure|Drama|Fantasy,1100446,23052,English,USA,PG-13,2002,8.7,10000
30,56,57,Harry Potter and the Order of the Phoenix,942044510.0,292353413.0,31.0,649691097.0,69.0,2007,114,Color,138.0,282.0,21000.0,Adventure|Family|Fantasy|Mystery,355137,33433,English,UK,PG-13,2007,7.5,0
31,57,58,Finding Nemo,940343261.0,380843261.0,40.5,559500000.0,59.5,2003,338,Color,100.0,475.0,1000.0,Adventure|Animation|Comedy|Family,692482,5641,English,USA,G,2003,8.2,11000
32,58,59,Harry Potter and the Half-Blood Prince,934326396.0,302305431.0,32.4,632020965.0,67.6,2009,9,Color,153.0,282.0,25000.0,Adventure|Family|Fantasy|Mystery,321795,58753,English,UK,PG,2009,7.5,10000
33,59,60,Shrek 2,928760770.0,441226247.0,47.5,487534523.0,52.5,2004,582,Color,93.0,80.0,692.0,Adventure|Animation|Comedy|Family|Fantasy|Romance,314630,1148,English,USA,PG,2004,7.2,0
34,61,62,Harry Potter and the Goblet of Fire,896346229.0,290417905.0,32.4,605928324.0,67.6,2005,115,Color,157.0,179.0,21000.0,Adventure|Family|Fantasy|Mystery,385670,53413,English,UK,PG-13,2005,7.6,0
35,62,63,Spider-Man 3,894983373.0,336530303.0,37.6,558453070.0,62.4,2007,6,Color,156.0,0.0,24000.0,Action|Adventure|Romance,383056,46055,English,USA,PG-13,2007,6.2,0
36,63,64,The Lord of the Rings: The Fellowship of the Ring,887832826.0,315544750.0,35.5,572288076.0,64.5,2001,270,Color,171.0,0.0,16000.0,Action|Adventure|Drama|Fantasy,1238746,22342,English,New Zealand,PG-13,2001,8.8,21000
37,64,65,Ice Age: Dawn of the Dinosaurs,886686817.0,196573705.0,22.2,690113112.0,77.8,2009,358,Color,94.0,107.0,835.0,Action|Adventure|Animation|Comedy|Family,166791,1258,English,USA,PG,2009,7.0,0
38,65,66,Spectre,880674609.0,200074609.0,22.7,680600000.0,77.3,2015,2,Color,148.0,0.0,11000.0,Action|Adventure|Thriller,275868,11700,English,UK,PG-13,2015,6.8,85000
39,67,68,Harry Potter and the Chamber of Secrets,879465594.0,262450136.0,29.8,617015458.0,70.2,2002,285,Color,174.0,0.0,11000.0,Adventure|Family|Fantasy|Mystery,387616,35672,English,UK,PG,2002,7.4,0
40,68,69,Ice Age: Continental Drift,877244782.0,161321843.0,18.4,715922939.0,81.6,2012,335,Color,88.0,20.0,22000.0,Adventure|Animation|Comedy|Family,145321,25354,English,USA,PG,2012,6.6,14000
41,69,70,The Secret Life of Pets,875457937.0,368384330.0,42.1,507073607.0,57.9,2016,519,Color,87.0,11.0,1000.0,Animation|Comedy|Family,24407,4782,English,Japan,PG,2016,6.8,36000
42,70,71,Batman v Superman: Dawn of Justice,873634919.0,330360194.0,37.8,543274725.0,62.2,2016,10,Color,183.0,0.0,15000.0,Action|Adventure|Sci-Fi,371639,24450,English,USA,PG-13,2016,6.9,197000
43,72,73,Star Wars: Episode III - Revenge of the Sith,868390560.0,380270577.0,43.8,488119983.0,56.2,2005,236,Color,140.0,0.0,20000.0,Action|Adventure|Fantasy|Sci-Fi,520104,44042,English,USA,PG-13,2005,7.6,10000
44,73,74,The Hunger Games: Catching Fire,865011746.0,424668047.0,49.1,440343699.0,50.9,2013,186,Color,146.0,508.0,34000.0,Adventure|Sci-Fi|Thriller,498397,49355,English,USA,PG-13,2013,7.6,82000
45,75,76,Inside Out,857611174.0,356461711.0,41.6,501149463.0,58.4,2015,78,Color,95.0,0.0,1000.0,Adventure|Animation|Comedy|Drama|Family|Fantasy,345198,2944,English,USA,PG,2015,8.3,118000
46,78,79,Transformers: Revenge of the Fallen,836303693.0,402111870.0,48.1,434191823.0,51.9,2009,36,Color,150.0,0.0,894.0,Action|Adventure|Sci-Fi,323207,3218,English,USA,PG-13,2009,6.0,0
47,79,80,Inception,829895144.0,292576195.0,35.2,537318949.0,64.8,2010,97,Color,148.0,22000.0,29000.0,Action|Adventure|Sci-Fi|Thriller,1468200,81115,English,USA,PG-13,2010,8.8,175000
48,80,81,The Twilight Saga: Breaking Dawn - Part 2,829746820.0,292324737.0,35.2,537422083.0,64.8,2012,174,Color,115.0,386.0,21000.0,Adventure|Drama|Fantasy|Romance,185394,59177,English,USA,PG-13,2012,5.5,65000
49,81,82,Spider-Man,825025036.0,407022860.0,49.3,418002176.0,50.7,2002,161,Color,121.0,0.0,24000.0,Action|Adventure|Fantasy|Romance,544665,40484,English,USA,PG-13,2002,7.3,5000
50,83,84,Independence Day,817400891.0,306169268.0,37.5,511231623.0,62.5,1996,522,Color,154.0,776.0,10000.0,Action|Adventure|Sci-Fi,430055,16785,English,USA,PG-13,1996,6.9,16000
51,85,86,Shrek the Third,813367380.0,322719944.0,39.7,490647436.0,60.3,2007,107,Color,93.0,50.0,3000.0,Adventure|Animation|Comedy|Family|Fantasy,211971,4705,English,USA,PG,2007,6.1,0
52,87,88,Harry Potter and the Prisoner of Azkaban,796093802.0,249975996.0,31.4,546117806.0,68.6,2004,195,Color,142.0,0.0,11000.0,Adventure|Family|Fantasy|Mystery,382255,33284,English,UK,PG,2004,7.8,11000
53,89,90,E.T. the Extra-Terrestrial,793482178.0,435110554.0,54.8,358371624.0,45.2,1982,3080,Color,120.0,14000.0,861.0,Family|Sci-Fi,281842,2811,English,USA,PG,1982,7.9,34000
54,91,92,2012,791217826.0,166112167.0,21.0,625105659.0,79.0,2009,60,Color,158.0,776.0,1000.0,Action|Adventure|Sci-Fi,283418,2144,English,USA,PG-13,2009,5.8,13000
55,93,94,Indiana Jones and the Kingdom of the Crystal Skull,790653942.0,317101119.0,40.1,473552823.0,59.9,2008,54,Color,122.0,14000.0,11000.0,Action|Adventure|Fantasy,333847,14959,English,USA,PG-13,2008,6.2,5000
56,94,95,Spider-Man 2,788976453.0,373585825.0,47.4,415390628.0,52.6,2004,31,Color,135.0,0.0,24000.0,Action|Adventure|Fantasy|Romance,411164,43388,English,USA,PG-13,2004,7.3,0
57,97,98,Deadpool,782612155.0,363070709.0,46.4,419541446.0,53.6,2016,812,Color,108.0,84.0,16000.0,Action|Adventure|Comedy|Romance|Sci-Fi,479047,18239,English,USA,R,2016,8.1,117000
58,98,99,Star Wars: Episode IV - A New Hope,775512064.0,460998507.0,59.4,314513557.0,40.6,1977,3024,Color,125.0,0.0,11000.0,Action|Adventure|Fantasy|Sci-Fi,911097,13485,English,USA,PG,1977,8.7,33000
59,99,100,Guardians of the Galaxy,772776600.0,333176600.0,43.1,439600000.0,56.9,2014,95,Color,121.0,571.0,14000.0,Action|Adventure|Sci-Fi,682155,32438,English,USA,PG-13,2014,8.1,96000
60,100,101,The Da Vinci Code,760006945.0,217536138.0,28.6,542470807.0,71.4,2006,208,Color,174.0,2000.0,15000.0,Mystery|Thriller,314253,16008,English,USA,PG-13,2006,6.6,0
61,102,103,Maleficent,758410378.0,241410378.0,31.8,517000000.0,68.2,2014,82,Color,97.0,171.0,11000.0,Action|Adventure|Family|Fantasy|Romance,252257,15516,English,USA,PG,2014,7.0,89000
62,103,104,The Amazing Spider-Man,757930663.0,262030663.0,34.6,495900000.0,65.4,2012,21,Color,153.0,464.0,15000.0,Action|Adventure|Fantasy,451803,28489,English,USA,PG-13,2012,7.0,56000
63,104,105,The Hunger Games: Mockingjay - Part 1,755356711.0,337135885.0,44.6,418220826.0,55.4,2014,207,Color,123.0,508.0,34000.0,Adventure|Sci-Fi|Thriller,305008,81385,English,USA,PG-13,2014,6.7,52000
64,105,106,Shrek Forever After,752600867.0,238736787.0,31.7,513864080.0,68.3,2010,87,Color,93.0,31.0,4000.0,Adventure|Animation|Comedy|Family|Fantasy,138661,4628,English,USA,PG,2010,6.4,0
65,106,107,Madagascar 3: Europe's Most Wanted,746921274.0,216391482.0,29.0,530529792.0,71.0,2012,148,Color,93.0,35.0,851.0,Adventure|Animation|Comedy|Family,119213,2444,English,USA,PG,2012,6.9,17000
66,107,108,Suicide Squad,746846894.0,325100054.0,43.5,421746840.0,56.5,2016,73,Color,123.0,452.0,10000.0,Action|Adventure|Comedy|Sci-Fi,118992,11287,English,USA,PG-13,2016,6.9,80000
67,108,109,X-Men: Days of Future Past,746045700.0,233921534.0,31.4,512124166.0,68.6,2014,47,Color,149.0,0.0,34000.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,514125,91434,English,USA,PG-13,2014,8.0,82000
68,109,110,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",745013115.0,291710957.0,39.2,453302158.0,60.8,2005,64,Color,150.0,80.0,1000.0,Adventure|Family|Fantasy,286506,1317,English,USA,PG,2005,6.9,0
69,110,111,Monsters University,743559607.0,268492764.0,36.1,475066843.0,63.9,2013,35,Color,104.0,37.0,12000.0,Adventure|Animation|Comedy|Family|Fantasy,235025,14863,English,USA,G,2013,7.3,44000
70,111,112,The Matrix Reloaded,741846459.0,281576461.0,38.0,460269998.0,62.0,2003,126,Color,138.0,0.0,234.0,Action|Sci-Fi,421818,534,English,USA,R,2003,7.2,0
71,112,113,Up,735099082.0,293004164.0,39.9,442094918.0,60.1,2009,67,Color,96.0,0.0,1000.0,Adventure|Animation|Comedy|Family,665575,2635,English,USA,PG,2009,8.3,27000
72,114,115,Gravity,723192705.0,274092705.0,37.9,449100000.0,62.1,2013,246,Color,91.0,0.0,39.0,Adventure|Drama|Sci-Fi|Thriller,582917,87,English,UK,PG-13,2013,7.8,147000
73,115,116,Captain America: The Winter Soldier,714421503.0,259766572.0,36.4,454654931.0,63.6,2014,86,Color,136.0,94.0,19000.0,Action|Adventure|Sci-Fi,496749,36188,English,USA,PG-13,2014,7.8,55000
74,117,118,The Twilight Saga: New Moon,711020081.0,297816253.0,41.9,413203828.0,58.1,2009,926,Color,130.0,129.0,21000.0,Adventure|Drama|Fantasy|Romance,220758,64040,English,USA,PG-13,2009,4.6,13000
75,118,119,Dawn of the Planet of the Apes,710644566.0,208545589.0,29.4,502098977.0,70.6,2014,83,Color,130.0,198.0,10000.0,Action|Adventure|Drama|Sci-Fi,317542,14363,English,USA,PG-13,2014,7.6,45000
76,119,120,Transformers,709709780.0,319246193.0,45.0,390463587.0,55.0,2007,112,Color,144.0,0.0,662.0,Action|Adventure|Sci-Fi,513158,2333,English,USA,PG-13,2007,7.1,8000
77,120,121,The Amazing Spider-Man 2,708982323.0,202853933.0,28.6,506128390.0,71.4,2014,39,Color,142.0,464.0,15000.0,Action|Adventure|Fantasy|Sci-Fi,321227,28631,English,USA,PG-13,2014,6.7,41000
78,123,124,The Twilight Saga: Eclipse,698491347.0,300531751.0,43.0,397959596.0,57.0,2010,631,Color,124.0,171.0,21000.0,Adventure|Drama|Fantasy|Romance,184637,52547,English,USA,PG-13,2010,4.9,29000
79,124,125,Mission: Impossible - Ghost Protocol,694713380.0,209397903.0,30.1,485315477.0,69.9,2011,155,Color,133.0,663.0,10000.0,Action|Adventure|Thriller,365104,21768,English,USA,PG-13,2011,7.4,35000
80,125,126,The Hunger Games,694394724.0,408010692.0,58.8,286384032.0,41.2,2012,439,Color,142.0,378.0,34000.0,Adventure|Drama|Sci-Fi|Thriller,701607,49942,English,USA,PG-13,2012,7.3,140000
81,127,128,Mission: Impossible - Rogue Nation,682714267.0,195042377.0,28.6,487671890.0,71.4,2015,135,Color,131.0,188.0,10000.0,Action|Adventure|Thriller,232187,21840,English,China,PG-13,2015,7.4,47000
82,128,129,Forrest Gump,678233702.0,330455270.0,48.7,347778432.0,51.3,1994,836, Black and White,142.0,0.0,15000.0,Comedy|Drama,1251222,15700,English,USA,PG-13,1994,8.8,59000
83,130,131,Interstellar,677471339.0,188020017.0,27.8,489451322.0,72.2,2014,96,Color,169.0,22000.0,11000.0,Adventure|Drama|Sci-Fi,928227,31488,English,USA,PG-13,2014,8.6,349000
84,131,132,The Sixth Sense,672806292.0,293506292.0,43.6,379300000.0,56.4,1999,1181,Color,107.0,0.0,13000.0,Drama|Mystery|Thriller,704766,17540,English,USA,PG-13,1999,8.1,14000
85,132,133,Man of Steel,668045518.0,291045518.0,43.6,377000000.0,56.4,2013,15,Color,143.0,0.0,15000.0,Action|Adventure|Fantasy|Sci-Fi,548573,20495,English,USA,PG-13,2013,7.2,118000
86,133,134,Ice Age: The Meltdown,667094506.0,195330621.0,29.3,471763885.0,70.7,2006,529,Color,115.0,107.0,835.0,Action|Adventure|Animation|Comedy|Family|Fantasy,194249,1815,English,USA,PG,2006,6.9,0
87,134,135,Kung Fu Panda 2,665692281.0,165249063.0,24.8,500443218.0,75.2,2011,139,Color,90.0,90.0,11000.0,Action|Adventure|Animation|Comedy|Family,182718,21015,English,USA,PG,2011,7.3,20000
88,135,136,The Hunger Games: Mockingjay - Part 2,658344137.0,281723902.0,42.8,376620235.0,57.2,2015,103,Color,137.0,508.0,34000.0,Adventure|Sci-Fi,166137,81385,English,USA,PG-13,2015,6.6,38000
89,137,138,Big Hero 6,657827828.0,222527828.0,33.8,435300000.0,66.2,2014,89,Color,102.0,38.0,756.0,Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi,279093,2963,English,USA,PG,2014,7.9,41000
90,139,140,Pirates of the Caribbean: The Curse of the Black Pearl,654264015.0,305413918.0,46.7,348850097.0,53.3,2003,205,Color,143.0,563.0,40000.0,Action|Adventure|Fantasy,809474,48184,English,USA,PG-13,2003,8.1,10000
91,140,141,Star Wars: Episode II - Attack of the Clones,653779970.0,310676740.0,47.5,343103230.0,52.5,2002,237,Color,142.0,0.0,20000.0,Action|Adventure|Fantasy|Sci-Fi,464310,42990,English,USA,PG,2002,6.7,0
92,141,142,Thor: The Dark World,644783140.0,206362140.0,32.0,438421000.0,68.0,2013,127,Color,112.0,230.0,26000.0,Action|Adventure|Fantasy,414070,59803,English,USA,PG-13,2013,7.1,63000
93,143,144,"Monsters, Inc.",632316649.0,289916256.0,45.8,342400393.0,54.2,2001,238,Color,92.0,0.0,12000.0,Adventure|Animation|Comedy|Family|Fantasy,585659,15013,English,USA,G,2001,8.1,0
94,144,145,Kung Fu Panda,631746197.0,215434591.0,34.1,416311606.0,65.9,2008,184,Color,92.0,54.0,11000.0,Action|Adventure|Animation|Comedy|Family,307029,12754,English,USA,PG,2008,7.6,6000
95,145,146,The Incredibles,631606713.0,261441092.0,41.4,370165621.0,58.6,2004,349,Color,115.0,663.0,1000.0,Action|Adventure|Animation|Family,479166,1901,English,USA,PG,2004,8.0,0
96,146,147,The Martian,630161890.0,228433663.0,36.2,401728227.0,63.8,2015,278,Color,151.0,0.0,13000.0,Adventure|Drama|Sci-Fi,472488,14831,English,USA,PG-13,2015,8.1,153000
97,147,148,Hancock,629443428.0,227946274.0,36.2,401497154.0,63.8,2008,116,Color,102.0,532.0,10000.0,Action|Drama,343648,21584,English,USA,PG-13,2008,6.4,0
98,148,149,Fast Five,626137675.0,209837675.0,33.5,416300000.0,66.5,2011,211,Color,132.0,681.0,23000.0,Action|Crime|Thriller,284792,55345,English,USA,PG-13,2011,7.3,54000
99,149,150,Men in Black 3,624026776.0,179020854.0,28.7,445005922.0,71.3,2012,19,Color,106.0,188.0,10000.0,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,268154,12572,English,USA,PG-13,2012,6.8,40000
100,150,151,Iron Man 2,623933331.0,312433331.0,50.1,311500000.0,49.9,2010,80,Color,124.0,4000.0,21000.0,Action|Adventure|Sci-Fi,522371,48638,English,USA,PG-13,2010,7.0,18000
101,151,152,Ratatouille,623726085.0,206445654.0,33.1,417280431.0,66.9,2007,119,Color,111.0,663.0,1000.0,Animation|Comedy|Family|Fantasy,473887,4764,English,USA,G,2007,8.0,10000
102,153,154,How to Train Your Dragon 2,621537519.0,177002924.0,28.5,444534595.0,71.5,2014,162,Color,102.0,255.0,18000.0,Action|Adventure|Animation|Comedy|Family|Fantasy,221128,23378,English,USA,PG,2014,7.9,46000
103,155,156,The Lost World: Jurassic Park,618638999.0,229086679.0,37.0,389552320.0,63.0,1997,523,Color,129.0,14000.0,610.0,Action|Adventure|Sci-Fi,278362,1635,English,USA,PG-13,1997,6.5,0
104,156,157,Casino Royale,616501619.0,167445960.0,27.2,449055659.0,72.8,2006,2944, Black and White,144.0,258.0,6000.0,Action|Adventure|Thriller,470501,9125,English,UK,PG-13,2006,8.0,0
105,157,158,The Passion of the Christ,612054428.0,370782930.0,60.6,241271498.0,39.4,2004,1866,Color,120.0,0.0,260.0,Drama,179235,705,Aramaic,USA,R,2004,7.1,13000
106,158,159,Mamma Mia!,609896805.0,144169664.0,23.6,465727141.0,76.4,2008,914,Color,108.0,58.0,14000.0,Comedy|Family|Musical|Romance,145974,26002,English,USA,PG-13,2008,6.3,10000
107,159,160,Life of Pi,609016565.0,124987023.0,20.5,484029542.0,79.5,2012,223,Color,127.0,0.0,774.0,Adventure|Drama|Fantasy,440084,2121,English,USA,PG,2012,8.0,122000
108,161,162,Madagascar: Escape 2 Africa,603900354.0,180010950.0,29.8,423889404.0,70.2,2008,121,Color,89.0,35.0,1000.0,Action|Adventure|Animation|Comedy|Family,146019,3285,English,USA,PG,2008,6.7,0
109,162,163,War of the Worlds,603873119.0,234280354.0,38.8,369592765.0,61.2,2005,189,Color,116.0,14000.0,10000.0,Adventure|Sci-Fi|Thriller,334345,12758,English,USA,PG-13,2005,6.5,0
110,163,164,Tangled,592461732.0,200821936.0,33.9,391639796.0,66.1,2010,7,Color,100.0,15.0,799.0,Adventure|Animation|Comedy|Family|Fantasy|Musical|Romance,294810,2036,English,USA,PG,2010,7.8,29000
111,164,165,Quantum of Solace,589580482.0,168368427.0,28.6,421212055.0,71.4,2008,12,Color,106.0,395.0,451.0,Action|Adventure,330784,2023,English,UK,PG-13,2008,6.7,0
112,165,166,Men in Black,589390539.0,250690539.0,42.5,338700000.0,57.5,1997,352,Color,98.0,188.0,10000.0,Adventure|Comedy|Family|Mystery|Sci-Fi,403014,12998,English,USA,PG-13,1997,7.3,0
113,166,167,The Croods,587204668.0,187168425.0,31.9,400036243.0,68.1,2013,241,Color,98.0,16.0,16000.0,Adventure|Animation|Comedy|Family|Fantasy,150618,43286,English,USA,PG,2013,7.3,28000
114,167,168,The Hangover Part II,586764305.0,254464305.0,43.4,332300000.0,56.6,2011,440,Color,102.0,480.0,14000.0,Comedy,375879,16143,English,USA,R,2011,6.5,56000
115,168,169,I Am Legend,585410052.0,256393010.0,43.8,329017042.0,56.2,2007,117,Color,104.0,508.0,10000.0,Drama|Horror|Sci-Fi,530870,13076,English,USA,PG-13,2007,7.2,11000
116,169,170,Iron Man,585366247.0,318604126.0,54.4,266762121.0,45.6,2008,69,Color,126.0,4000.0,21000.0,Action|Adventure|Sci-Fi,696338,39252,English,USA,PG-13,2008,7.9,10000
117,172,173,Night at the Museum,574480841.0,250863268.0,43.7,323617573.0,56.3,2006,250,Color,108.0,189.0,49000.0,Action|Adventure|Comedy|Family|Fantasy,234480,55486,English,USA,PG,2006,6.4,3000
118,173,174,Fifty Shades of Grey,569651467.0,166167230.0,29.2,403484237.0,70.8,2015,1190,Color,129.0,456.0,1000.0,Drama|Romance,220020,4585,English,USA,R,2015,4.1,101000
119,175,176,The Smurfs,563749323.0,142614158.0,25.3,421135165.0,74.7,2011,262,Color,103.0,67.0,383.0,Adventure|Animation|Comedy|Family|Fantasy,66593,692,English,USA,PG,2011,5.5,31000
120,176,177,King Kong,562363449.0,218080025.0,38.8,344283424.0,61.2,2005,25,Color,201.0,0.0,6000.0,Action|Adventure|Drama|Romance,316018,7123,English,New Zealand,PG-13,2005,7.2,0
121,177,178,Cars 2,559852396.0,191452396.0,34.2,368400000.0,65.8,2011,41,Color,106.0,487.0,1000.0,Adventure|Animation|Comedy|Family|Sport,101178,4482,English,USA,G,2011,6.3,10000
122,178,179,Puss in Boots,554987477.0,149260504.0,26.9,405726973.0,73.1,2011,191,Color,90.0,50.0,4000.0,Action|Adventure|Animation|Comedy|Family|Fantasy,114287,5046,English,USA,PG,2011,6.7,16000
123,180,181,Armageddon,553709788.0,201578182.0,36.4,352131606.0,63.6,1998,151,Color,153.0,0.0,13000.0,Action|Adventure|Sci-Fi|Thriller,322395,26029,English,USA,PG-13,1998,6.6,11000
124,181,182,The Day After Tomorrow,552639571.0,186740799.0,33.8,365898772.0,66.2,2004,219,Color,124.0,776.0,15000.0,Action|Adventure|Sci-Fi|Thriller,333248,20553,English,USA,PG-13,2004,6.4,19000
125,182,183,Ted,549368315.0,218815487.0,39.8,330552828.0,60.2,2012,931,Color,112.0,3000.0,15000.0,Comedy|Fantasy,471644,21773,English,USA,R,2012,7.0,74000
126,183,184,Star Wars: Episode V - The Empire Strikes Back,547897454.0,290271960.0,53.0,257625494.0,47.0,1980,2051,Color,127.0,883.0,11000.0,Action|Adventure|Fantasy|Sci-Fi,837759,12643,English,USA,PG,1980,8.8,17000
127,184,185,American Sniper,547426372.0,350126372.0,64.0,197300000.0,36.0,2014,814,Color,133.0,16000.0,14000.0,Action|Biography|Drama|History|Thriller|War,325264,16277,English,USA,R,2014,7.3,112000
128,185,186,Mission: Impossible II,546388108.0,215409889.0,39.4,330978219.0,60.6,2000,220,Color,123.0,610.0,10000.0,Action|Adventure|Thriller,242188,11930,English,USA,PG-13,2000,6.1,0
129,187,188,X-Men: Apocalypse,543934105.0,155442489.0,28.6,388491616.0,71.4,2016,65,Color,144.0,0.0,34000.0,Action|Adventure|Sci-Fi,148379,49684,English,USA,PG-13,2016,7.3,54000
130,188,189,Sherlock Holmes: A Game of Shadows,543848418.0,186848418.0,34.4,357000000.0,65.6,2011,212,Color,129.0,0.0,21000.0,Action|Adventure|Crime|Mystery|Thriller,338635,22403,English,USA,PG-13,2011,7.5,39000
131,189,190,Despicable Me,543113985.0,251513985.0,46.3,291600000.0,53.7,2010,633,Color,87.0,275.0,7000.0,Animation|Comedy|Family,385943,11608,English,USA,PG,2010,7.7,31000
132,190,191,Cinderella,542351353.0,201151353.0,37.1,341200000.0,62.9,2015,336,Color,105.0,0.0,2000.0,Drama|Family|Fantasy|Romance,103737,4671,English,USA,PG,2015,7.0,56000
133,191,192,Madagascar,542063846.0,193595521.0,35.7,348468325.0,64.3,2005,524,Color,86.0,35.0,851.0,Adventure|Animation|Comedy|Family,266636,1777,English,USA,PG,2005,6.9,0
134,192,193,World War Z,540007876.0,202359711.0,37.5,337648165.0,62.5,2013,46,Color,123.0,395.0,17000.0,Action|Adventure|Horror|Sci-Fi|Thriller,465019,32392,English,USA,PG-13,2013,7.0,129000
135,193,194,Brave,538983207.0,237283207.0,44.0,301700000.0,56.0,2012,56,Color,93.0,56.0,2000.0,Adventure|Animation|Comedy|Family|Fantasy,273556,5005,English,USA,PG,2012,7.2,39000
136,194,195,The Simpsons Movie,536414270.0,183135014.0,34.1,353279256.0,65.9,2007,575,Color,87.0,30.0,745.0,Adventure|Animation|Comedy,259083,3086,English,USA,PG-13,2007,7.4,0
137,195,196,The Revenant,532950503.0,183637894.0,34.5,349312609.0,65.5,2015,179,Color,156.0,0.0,29000.0,Adventure|Drama|Thriller|Western,406020,57108,English,USA,R,2015,8.1,190000
138,202,203,Sherlock Holmes,524028679.0,209028679.0,39.9,315000000.0,60.1,2009,366,Color,128.0,0.0,21000.0,Action|Adventure|Crime|Mystery|Thriller,477300,23996,English,USA,PG-13,2009,7.6,20000
139,203,204,Meet the Fockers,522657936.0,279261160.0,53.4,243396776.0,46.6,2004,710,Color,106.0,116.0,22000.0,Comedy|Romance,211296,24938,English,USA,PG-13,2004,6.3,0
